headline,url
Americans Overwhelmingly Want Federal Protections Against Surprise Medical Bills,https://khn.org/news/americans-overwhelmingly-want-federal-protections-against-surprise-medical-bills/
"In 10 Years, Half Of Middle-Income Elders Won’t Be Able To Afford Housing, Medical Care",https://khn.org/news/in-10-years-half-of-middle-income-elders-wont-be-able-to-afford-housing-medical-care/
"Amid Opioid Prescriber Crackdown, Health Officials Reach Out To Pain Patients",https://khn.org/news/amid-opioid-prescriber-crackdown-health-officials-reach-out-to-pain-patients/
The Homeless Are Dying In Record Numbers On The Streets Of L.A.,https://khn.org/news/the-homeless-are-dying-in-record-numbers-on-the-streets-of-l-a/
Por qué el cáncer es más peligroso para los inmigrantes en el sur de Texas,https://khn.org/news/por-que-el-cancer-es-mas-peligroso-para-los-inmigrantes-en-el-sur-de-texas/
Cancer Is Especially Dangerous For Immigrants In South Texas. Here’s Why.,https://khn.org/news/sparse-treatment-options-complicate-cancer-care-for-immigrants-in-south-texas/
Destination Limbo: Health Suffers Among Asylum Seekers In Crowded Border Shelter,https://khn.org/news/destination-limbo-health-suffers-among-asylum-seekers-in-crowded-border-shelter/
Migrantes reciben atención médica en abarrotado refugio de Tijuana,https://khn.org/news/migrantes-reciben-atencion-medica-en-abarrotado-refugio-de-tijuana/
Listen: Syphilis Spreads Into Rural America,https://khn.org/news/listen-syphilis-spreads-into-rural-america/
Enfermedad del hígado graso afecta a niños latinos como un “tsunami silencioso”,https://khn.org/news/enfermedad-del-higado-graso-afecta-a-ninos-latinos-como-un-tsunami-silencioso/
Must-Reads Of The Week From Brianna Labuskes,https://khn.org/news/must-reads-of-the-week-from-brianna-labuskes-24/
Liver Illness Strikes Latino Children Like A ‘Silent Tsunami’,https://khn.org/news/liver-illness-strikes-latino-children-like-a-silent-tsunami/
Watch: Price Of A Brace Brings Soccer Player To His Knees,https://khn.org/news/watch-price-of-a-brace-brings-soccer-player-to-his-knees/
"La sífilis avanza en zonas rurales, y una frágil red de salud no puede detenerla",https://khn.org/news/la-sifilis-avanza-en-zonas-rurales-y-una-fragil-red-de-salud-no-puede-detenerla/
"Podcast: KHN’s ‘What The Health?’ You Have Questions, We Have Answers",https://khn.org/news/podcast-khns-what-the-health-you-have-questions-we-have-answers/
"As Syphilis Invades Rural America, A Fraying Health Safety Net Is Failing To Stop It",https://khn.org/news/syphilis-invades-rural-america-missouri-health-care-infrastructure-crumbling/
La “estrategia de riesgo” de Planned Parenthood para actualizar su imagen,https://khn.org/news/la-estrategia-de-riesgo-de-planned-parenthood-para-actualizar-su-imagen/
Planned Parenthood’s ‘Risky Strategy’ To Update Its Image,https://khn.org/news/planned-parenthoods-risky-strategy-to-update-its-image/
"Hickenlooper Expanded Medicaid, Created State-Run Marketplace To Insure Nearly All Coloradans",https://khn.org/news/hickenlooper-expanded-medicaid-created-state-run-marketplace-to-insure-nearly-all-coloradans-2/
Watch: ACA’s Future And ‘Medicare-For-All’ Front And Center As Candidates Line Up For 2020,https://khn.org/news/watch-acas-future-and-medicare-for-all-front-and-center-as-candidates-line-up-for-2020/
"Workplace Wellness Programs Barely Move The Needle, Study Finds",https://khn.org/news/workplace-wellness-programs-barely-move-the-needle-study-finds/
‘Heartbeat Bills’ Give State Lawmakers Pause On Anti-Abortion Tactics,https://khn.org/news/heartbeat-bills-give-state-lawmakers-pause-on-anti-abortion-tactics/
Mulvaney: Trump Brought Down Drug Prices For The First Time In 50 Years,https://khn.org/news/mulvaney-trump-brought-down-drug-prices-for-the-first-time-in-50-years/
Watchdogs Cite Lax Medical And Mental Health Treatment Of ICE Detainees,https://khn.org/news/watchdogs-cite-lax-medical-and-mental-health-treatment-of-ice-detainees/
"Watch: Sanders Re-Ups ‘Medicare-For-All,’ Gets More Mileage On Campaign Trail",https://khn.org/news/watch-sanders-re-ups-medicare-for-all-gets-more-mileage-on-campaign-trail/
¿Cómo combatir las aterradoras súper bacterias? Cooperación y un jabón especial,https://khn.org/news/como-combatir-las-aterradoras-super-bacterias-cooperacion-y-un-jabon-especial/
How To Fight ‘Scary’ Superbugs? Cooperation — And A Special Soap,https://khn.org/news/how-to-fight-scary-superbugs-cooperation-and-a-special-soap/
"Heavy Rains, End Of Drought Could Help Keep West Nile Virus Subdued — For Now",https://khn.org/news/heavy-rains-end-of-drought-could-help-keep-west-nile-virus-subdued-for-now/
Podcast: KHN’s ‘What The Health?’ Still More ‘Medicare-For-All’,https://khn.org/news/podcast-khns-what-the-health-still-more-medicare-for-all/
Making Smarter Decisions About Where To Recover After Hospitalization,https://khn.org/news/making-smarter-decisions-about-where-to-recover-after-hospitalization/
"As Sanders Officially Revives Medicare-For-All, Plan B For Democrats Gains Traction",https://khn.org/news/as-sanders-officially-revives-medicare-for-all-plan-b-for-democrats-gains-traction/
The Blame Game: Everyone And No One Is Raising Insulin Prices,https://khn.org/news/the-blame-game-everyone-and-no-one-is-raising-insulin-prices/
Economic Ripples: Hospital Closure Hurts A Town’s Ability To Attract Retirees,https://khn.org/news/economic-ripples-hospital-closure-hurts-a-towns-ability-to-attract-retirees/
Lethal Plans: When Seniors Turn To Suicide In Long-Term Care,https://khn.org/news/suicide-seniors-long-term-care-nursing-homes/
Can Someone Tell Me What A PBM Does?,https://khn.org/news/senate-hearing-drug-pricing-lesson-on-pharmacy-benefit-managers/
Big Soda Pours Big Bucks Into California’s Capitol,https://khn.org/news/big-soda-pours-big-bucks-into-californias-capitol/
Consumers Rejected Drug Plan That Mirrors Trump Administration Proposal,https://khn.org/news/consumers-rejected-drug-plan-that-mirrors-trump-administration-proposal/
Mourning Paradise: Collective Trauma In A Town Destroyed,https://khn.org/news/mourning-paradise-collective-trauma-in-a-town-destroyed/
Must-Reads Of The Week From Brianna Labuskes,https://khn.org/news/must-reads-of-the-week-from-brianna-labuskes-23/
"On The Border, Volunteer Doctors Struggle To Provide Stopgap Care To Immigrants",https://khn.org/news/border-medicine-volunteer-doctors-struggle-to-provide-stopgap-health-care-to-immigrants/
"En la frontera, médicos voluntarios brindan atención temporal a inmigrantes",https://khn.org/news/en-la-frontera-medicos-voluntarios-brindan-atencion-temporal-a-inmigrantes/
Más exenciones a medida que padres y doctores burlan las leyes de vacunación,https://khn.org/news/mas-exenciones-a-medida-que-padres-y-doctores-burlan-las-leyes-de-vacunacion/
Exemptions Surge As Parents And Doctors Do ‘Hail Mary’ Around Vaccine Laws,https://khn.org/news/medical-exemptions-surge-parents-doctors-bypass-vaccine-laws/
Podcast: KHN’s ‘What The Health?’ The GOP’s Health Reform Whiplash,https://khn.org/news/podcast-khns-what-the-health-the-gops-health-reform-whiplash/
Crece la preocupación por posible vínculo entre popular herbicida y el cáncer,https://khn.org/news/crece-la-preocupacion-por-posible-vinculo-entre-popular-herbicida-y-el-cancer/
How Easy Are Vaccine Exemptions? Take A Look At The Oregon Model,https://khn.org/news/measles-outbreaks-easy-vaccine-exemptions-oregon/
Popular Weed Killer’s Alleged Link To Cancer Spreads Concern,https://khn.org/news/popular-weed-killers-alleged-link-to-cancer-spreads-concern/
¿Cuán fácil es eximir a los niños de sus vacunas? Solo hay que mirar a Oregon,https://khn.org/news/cuan-facil-es-eximir-a-los-ninos-de-sus-vacunas-solo-hay-que-mirar-a-oregon/
Listen: What’s Up With Trump’s Sudden Turnaround On Health Care?,https://khn.org/news/listen-whats-up-with-trumps-sudden-turnaround-on-health-care/
Readers And Tweeters Chime In On Investigation Of Electronic Health Records,https://khn.org/news/readers-and-tweeters-chime-in-on-investigation-of-electronic-health-records/
Finding Homeless Patients A Place To Heal,https://khn.org/news/finding-homeless-patients-a-place-to-heal/
"Fixing Surprise Medical Bill Problem Shouldn’t Fall To Consumers, Panel Told",https://khn.org/news/fixing-surprise-medical-bill-problem-shouldnt-fall-to-consumers-panel-told/
Prestigiosos hospitales se lanzan al negocio de terapias con células madre no aprobadas,https://khn.org/news/prestigiosos-hospitales-se-lanzan-al-negocio-de-terapias-con-celulas-madre-no-aprobadas/
Elite Hospitals Plunge Into Unproven Stem Cell Treatments,https://khn.org/news/elite-hospitals-plunge-into-unproven-stem-cell-treatments/
California Hospitals See Massive Surge In Homeless Patients,https://khn.org/news/california-hospitals-see-massive-surge-in-homeless-patients/
"Suicide Risk Grew After Missouri Medicaid Kids Shifted To Managed Care, Hospitals Say",https://khn.org/news/suicide-risk-grew-after-missouri-medicaid-kids-shifted-to-managed-care-hospitals-say/
CMS Ignores Federal Judge Ruling To Approve Medicaid Work Rules in Utah,https://khn.org/news/cms-ignores-federal-judge-ruling-to-approve-medicaid-work-rules-in-utah/
Must-Reads Of The Week From Brianna Labuskes,https://khn.org/news/must-reads-of-the-week-from-brianna-labuskes-22/
"Doughnut Hole Is Gone, But Medicare’s Uncapped Drug Costs Still Bite Into Budgets",https://khn.org/news/doughnut-hole-is-gone-but-medicares-uncapped-drug-costs-still-bite-into-budgets/
Podcast: KHN’s ‘What The Health?’ Health Care’s Back (In Court),https://khn.org/news/podcast-khns-what-the-health-health-cares-back-in-court/
Nation’s First HIV-To-HIV Kidney Transplant With Living Donor Succeeds,https://khn.org/news/worlds-first-hiv-to-hiv-kidney-transplant-with-living-donor-succeeds/
Health Officials’ Plug For Next FDA Chief: Go Big On E-Cig Regulation,https://khn.org/news/health-officials-plug-for-next-fda-chief-go-big-on-e-cig-regulation/
"More Older Adults With Joint Replacements Recover At Home, Not Rehab",https://khn.org/news/more-older-adults-with-joint-replacements-recover-at-home-not-rehab/
Federal Judge Again Blocks Medicaid Work Requirements,https://khn.org/news/federal-judge-again-blocks-medicaid-work-requirements/
FDA Chief Calls For Release Of All Data Tracking Problems With Medical Devices,https://khn.org/news/fda-chief-calls-for-release-of-all-data-tracking-problems-with-medical-devices/
Device-Safety Experts To FDA: Make Data Public,https://khn.org/news/device-safety-experts-to-fda-make-data-public/
Analysis: Why Americans Shouldn’t Feel Grateful For $137 Insulin,https://khn.org/news/analysis-why-should-americans-be-grateful-for-137-insulin-germans-get-it-for-55/
Medicaid Expansion Boosts Hospital Bottom Lines — And Prices,https://khn.org/news/medicaid-expansion-boosts-hospital-bottom-lines-and-prices/
Trump Administration And Democrats Return Health Law To Political Center Stage,https://khn.org/news/trump-administration-changes-course-asks-court-to-strike-down-aca/
"New Rules Will Ease Patients’ Access To Electronic Medical Records, Senate Panel Says",https://khn.org/news/new-rules-will-ease-patients-access-to-electronic-medical-records-senate-panel-says/
El precio de una rodillera pone de rodillas a un jugador de fútbol,https://khn.org/news/el-precio-de-una-rodillera-pone-de-rodillas-a-un-jugador-de-futbol/
Price Of A Brace Brings Soccer Player To His Knees,https://khn.org/news/knee-brace-with-big-markup-bill-of-the-month/
Estados presionan para que familiares que son cuidadores reciban créditos fiscales,https://khn.org/news/estados-presionan-para-que-familiares-que-son-cuidadores-reciban-creditos-fiscales/
States Push For Caregiver Tax Credits,https://khn.org/news/states-push-for-caregiver-tax-credits/
She Was Dancing On The Roof And Talking Gibberish. A Special Kind Of ER Helped Her.,https://khn.org/news/she-was-dancing-on-the-roof-and-talking-gibberish-a-special-kind-of-er-helped-her/
Must-Reads Of The Week (Some Flying Below The Radar),https://khn.org/news/must-reads-of-the-week-some-flying-below-the-radar/
Aspirantes a médicos se entrenan para enfrentar las adicciones,https://khn.org/news/aspirantes-a-medicos-se-entrenan-para-enfrentar-las-adicciones/
State Laws Ban Surprise Medical Bills. She Got One for $227K And Fought Back.,https://khn.org/news/even-with-insurance-she-faced-227k-in-medical-bills-what-it-took-to-get-answers/
Aspiring Doctors Seek Advanced Training In Addiction Medicine,https://khn.org/news/aspiring-doctors-seek-advanced-training-in-addiction-medicine/
FDA Chief Calls For Stricter Scrutiny Of Electronic Health Records,https://khn.org/news/fda-chief-calls-for-stricter-scrutiny-of-electronic-health-records/
Podcast: KHN’s ‘What The Health?’ Surprise! Fixing Surprise Medical Bills Is Harder Than it Looks,https://khn.org/news/podcast-khns-what-the-health-surprise-fixing-surprise-medical-bills-is-harder-than-it-looks/
Fentanyl-Linked Deaths: The U.S. Opioid Epidemic’s Third Wave,https://khn.org/news/fentanyl-linked-deaths-the-u-s-opioid-epidemics-third-wave/
Health Plans For State Employees Use Medicare’s Hammer On Hospital Bills,https://khn.org/news/health-plans-for-state-employees-use-medicares-hammer-on-hospital-bills/
Confusión costosa: visita de bienestar de Medicare no es lo mismo que el chequeo anual,https://khn.org/news/confusion-costosa-visita-de-bienestar-de-medicare-no-es-lo-mismo-que-el-chequeo-anual/
¿Tiene sentido atrasar las vacunas de los niños?,https://khn.org/news/tiene-sentido-atrasar-las-vacunas-de-los-ninos/
Costly Confusion: Medicare’s Wellness Visit Isn’t The Same As An Annual Physical,https://khn.org/news/medicare-covers-wellness-visit-not-annual-physical/
Does It Make Sense To Delay Children’s Vaccines?,https://khn.org/news/does-it-make-sense-to-delay-childrens-vaccines/
Did Your Doctor ‘Ghost’ You? An Employment Contract May Be To Blame,https://khn.org/news/did-your-doctor-ghost-you-an-employment-contract-may-be-to-blame/
Listen: Reporter Describes Breakdowns In Electronic Medical Records,https://khn.org/news/listen-reporter-describes-breakdowns-in-electronic-medical-records/
Five Things To Know About The Electronic Health Records Mess,https://khn.org/news/5-takeaways-electronic-health-records-investigation/
"Death By 1,000 Clicks: Where Electronic Health Records Went Wrong",https://khn.org/news/death-by-a-thousand-clicks/
